verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
SOA_PP-ZP-US-1569_12724_01|https://zepbound.lilly.com/hcp?utm_source=EPO!SOA_PP-ZP-US-1569_12724_01&utm_medium=EPOCRATES&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|ALERT MESSAGE|HOME SCREEN MESSAGING|PP-ZP-US-1569-Change Banner|PP-ZP-US-1569|02-28-2026|02-28-2026|NA|INITIATION||04-10-2025|05-31-2025|BROCHURE/PRESENTATION|Get patients started|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1569_12865_01|https://zepbound.lilly.com/hcp?utm_source=MED!SOA_PP-ZP-US-1569_12865_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|PP-ZP-US-1569-Change Banner|PP-ZP-US-1569|02-28-2026|02-28-2026|NA|INITIATION||04-23-2025|12-30-2025|BROCHURE/PRESENTATION|Get patients started|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|SLEEP LEADERS|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1570_12353_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=MED!SOA_PP-ZP-US-1570_12353_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/coverage-savings|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|GAMIFICATION|FAST FIVE QUIZ|PP-ZP-US-1570-Formulary Coverage|PP-ZP-US-1570|02-28-2027|02-28-2027|DEVICE|INITIATION||03-12-2025|12-30-2025|BROCHURE/PRESENTATION|Explore Coverage|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1574_12886_01|https://zepbound.lilly.com/hcp?utm_source=DOX!SOA_PP-ZP-US-1574_12886_01&utm_medium=DOXIMITY&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp|NA|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|DOCSPOT|PP-ZP-US-1574-Patient DoxSpot|PP-ZP-US-1574|11-30-2026|11-30-2026|PATIENT TYPE OR IDENTIFICATION|NA||07-01-2025|08-30-2025|BROCHURE/PRESENTATION|Learn more|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1575_12720_01|?utm_source=DOX!SOA_PP-ZP-US-1575_12720_01&utm_medium=DOXIMITY&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||PP-ZP-US-1575|||NA|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|PP-ZP-US-1575-Doc News Alert|PP-ZP-US-1575|05-31-2027|05-31-2027|EFFICACY|NA||04-15-2025|05-31-2025|BROCHURE/PRESENTATION|NA|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1576_12532_01|https://zepbound.lilly.com/hcp?utm_source=AMKT!SOA_PP-ZP-US-1576_12532_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||Learn about data for Zepbound® (tirzepatide) injection||https://zepbound.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|CONVERSATIONS - TRIGGERED EMAIL|PP-ZP-US-1576-Alert Marketing Email|PP-ZP-US-1576|02-28-2027|02-28-2027|EFFICACY|NA||06-03-2025|12-30-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1576_12533_01|https://zepbound.lilly.com/hcp?utm_source=MED!SOA_PP-ZP-US-1576_12533_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||Learn about data for Zepbound® (tirzepatide) injection||https://zepbound.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRANDSPOT - RECONTACT|PP-ZP-US-1576-Alert Marketing Email|PP-ZP-US-1576|02-28-2027|02-28-2027|EFFICACY|NA||05-01-2025|12-30-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1576_12891_01|https://zepbound.lilly.com/hcp?utm_source=MED!SOA_PP-ZP-US-1576_12891_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||Learn about data for Zepbound® (tirzepatide) injection||https://zepbound.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|PP-ZP-US-1576-Alert Marketing Email|PP-ZP-US-1576|02-28-2027|02-28-2027|EFFICACY|NA||04-24-2025|12-30-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1576_13008_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=AMKT!SOA_PP-ZP-US-1576_13008_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||Learn about data for Zepbound® (tirzepatide) injection||https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|PP-ZP-US-1576-Alert Marketing Email|PP-ZP-US-1576|02-28-2027|02-28-2027|EFFICACY|NA||05-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1576_13144_01|https://zepbound.lilly.com/hcp?utm_source=MED!SOA_PP-ZP-US-1576_13144_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-SA-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-SOA-01012025||Learn about data for Zepbound® (tirzepatide) injection||https://zepbound.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|RECAP - RECONTACT|PP-ZP-US-1576-Alert Marketing Email|PP-ZP-US-1576|02-28-2027|02-28-2027|EFFICACY|NA||07-01-2025|08-30-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
SOA_PP-ZP-US-1592_12416_01|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=DOX!SOA_PP-ZP-US-1592_12416_01&utm_medium=DOXIMITY&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||ALL||https://zepbound.lilly.com/hcp/getting-patients-started|NA|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|DOCSPOT|PP-ZP-US-1592-Doximity Doc Spot|PP-ZP-US-1592|08-31-2025|08-31-2025|EFFICACY|NA||03-18-2025|12-30-2025|BROCHURE/PRESENTATION|Learn How to Get Patients Started|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1592_12416_01|https://www.zepbound.lilly.com/hcp/clinical-data?utm_source=DOX!SOA_PP-ZP-US-1592_12416_01&utm_medium=DOXIMITY&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION#safety-profile|USA-ZEP-OBE-RETL-BSE-SOA-01012025||ALL||https://www.zepbound.lilly.com/hcp/clinical-data#safety-profile|NA|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|DOCSPOT|PP-ZP-US-1592-Doximity Doc Spot|PP-ZP-US-1592|08-31-2025|08-31-2025|EFFICACY|NA||03-18-2025|12-30-2025|BROCHURE/PRESENTATION|Safety Profile|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|CORE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_01&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_02|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_02&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_03|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_03&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_04|?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_04&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na|||NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_05|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_05&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_06|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_06&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_07|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_07&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_08|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_08&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12301_09|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=PLPT!SOA_PP-ZP-US-1630_12301_09&utm_medium=PULSE_POINT&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||na||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|PULSE POINT|PULSE POINT|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-05-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12349_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=MED!SOA_PP-ZP-US-1630_12349_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025|426073.23|NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-12-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12349_02|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=MED!SOA_PP-ZP-US-1630_12349_02&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025|426073.5|NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-19-2025|12-30-2025|BROCHURE/PRESENTATION|See the data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12349_03|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=MED!SOA_PP-ZP-US-1630_12349_03&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025|426073.51|NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-19-2025|12-30-2025|BROCHURE/PRESENTATION|See the data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12351_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=MED!SOA_PP-ZP-US-1630_12351_01&utm_medium=MEDSCAPE&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025|426073.21|NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|GAMIFICATION|FAST FIVE QUIZ|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||03-12-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12616_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=LASS!SOA_PP-ZP-US-1630_12616_01&utm_medium=LASSO&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|LASSO|LASSO|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||04-03-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12616_02|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=LASS!SOA_PP-ZP-US-1630_12616_02&utm_medium=LASSO&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|LASSO|LASSO|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||04-03-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12616_03|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=LASS!SOA_PP-ZP-US-1630_12616_03&utm_medium=LASSO&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01012025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|LASSO|LASSO|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||04-03-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12617_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=LASS!SOA_PP-ZP-US-1630_12617_01&utm_medium=LASSO&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01022025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01022025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|LASSO|LASSO|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||04-03-2025|12-30-2025|BROCHURE/PRESENTATION|SEE THE DATA|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA PROSPECTS 01022025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
SOA_PP-ZP-US-1630_12617_02|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=LASS!SOA_PP-ZP-US-1630_12617_02&utm_medium=LASSO&utm_campaign=USA-ZEP-OBE-RETL-BSE-SOA-01022025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-SOA-01022025||NA||https://zepbound.lilly.com/hcp/clinical-data-weight|NA|LASSO|LASSO|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|PP-ZP-US-1630-EHR Efficacy Banner|PP-ZP-US-1630|02-28-2027|02-28-2027|EFFICACY|EFFICACY||04-03-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base SOA PROSPECTS 01022025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
