segment|product|indication|from_channel|to_channel|min_gap
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_F2F_CALL|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_HQ_EMAIL|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_MEDSCAPE_ALERT|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_MEDSCAPE_EMAIL|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_MEDSCAPE_POC|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_DOXIMITY_ALERT|28
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
THYROID_C|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_VEEVA_EMAIL|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|LUNG_F2F_CALL|21
THYROID_C|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_EMAIL|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|LUNG_VEEVA_EMAIL|14
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_DOXIMITY_ALERT|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_F2F_CALL|21
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_ALERT|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_POC|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|OVERALL_P2P|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|THYROID_HQ_EMAIL|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|THYROID_MEDSCAPE_ALERT|1
THYROID_C|RET|RET|OVERALL_F2F_CALL|THYROID_VEEVA_EMAIL|14
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|LUNG_HQ_EMAIL|7
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|LUNG_MEDSCAPE_POC|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|OVERALL_HQ_EMAIL|7
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|OVERALL_MEDSCAPE_ALERT|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|OVERALL_P2P|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|THYROID_HQ_EMAIL|7
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|THYROID_MEDSCAPE_ALERT|1
THYROID_C|RET|RET|OVERALL_HQ_EMAIL|THYROID_VEEVA_EMAIL|1
THYROID_C|RET|RET|OVERALL_MEDSCAPE_ALERT|LUNG_F2F_CALL|1
THYROID_C|RET|RET|OVERALL_MEDSCAPE_ALERT|LUNG_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_P2P|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_ALERT|28
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_ALERT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_ALERT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_ALERT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_EMAIL|28
THYROID_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_F2F_CALL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_BRANDSPOT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_ALERT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_EMAIL|7
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_POC|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_VEEVA_EMAIL|1
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_MEDSCAPE_ALERT|14
THYROID_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_MEDSCAPE_POC|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_F2F_CALL|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_POC|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_POC|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_VEEVA_EMAIL|14
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_DOXIMITY_ALERT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_HQ_EMAIL|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|1
THYROID_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_DOXIMITY_ALERT|28
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_F2F_CALL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|LUNG_MEDSCAPE_POC|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_DOXIMITY_ALERT|28
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_F2F_CALL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_MEDSCAPE_POC|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_P2P|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|OVERALL_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_DOXIMITY_ALERT|28
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_F2F_CALL|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_DOXIMITY_ALERT|THYROID_MEDSCAPE_EMAIL|1
CRITICAL|TRU|TRU|DOXIMITY_ALERT|DOXIMITY_ALERT|14
CRITICAL|TRU|TRU|DOXIMITY_DOCSPOT|DOXIMITY_DOCSPOT|14
CRITICAL|TRU|TRU|F2F_CALL|F2F_CALL|7
CRITICAL|TRU|TRU|HQ_EMAIL|HQ_EMAIL|7
CRITICAL|TRU|TRU|MEDSCAPE_ALERT|MEDSCAPE_ALERT|28
CRITICAL|US_304486|US_304486|F2F_CALL|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|F2F_CALL|MEDSCAPE_EMAIL|1
CRITICAL|US_304486|US_304486|F2F_CALL|MEDSCAPE_POC|1
CRITICAL|US_304486|US_304486|HQ_EMAIL|HQ_EMAIL|7
CRITICAL|US_304486|US_304486|HQ_EMAIL|MEDSCAPE_BRANDSPOT|1
CRITICAL|US_304486|US_304486|MEDSCAPE_ALERT|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_BRANDSPOT|F2F_CALL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_ALERT|1
CRITICAL|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_BRANDSPOT|14
CRITICAL|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_EMAIL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_POC|1
CRITICAL|US_304486|US_304486|MEDSCAPE_EMAIL|F2F_CALL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_EMAIL|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_EMAIL|MEDSCAPE_EMAIL|14
CRITICAL|US_304486|US_304486|MEDSCAPE_EMAIL|MEDSCAPE_POC|1
CRITICAL|US_304486|US_304486|MEDSCAPE_EMAIL|VEEVA_EMAIL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_POC|F2F_CALL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_POC|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|MEDSCAPE_POC|MEDSCAPE_BRANDSPOT|1
CRITICAL|US_304486|US_304486|MEDSCAPE_POC|VEEVA_EMAIL|1
CRITICAL|US_304486|US_304486|P2P|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|P2P|MEDSCAPE_POC|1
CRITICAL|US_304486|US_304486|P2P|VEEVA_EMAIL|7
CRITICAL|US_304486|US_304486|VEEVA_EMAIL|F2F_CALL|1
CRITICAL|US_304486|US_304486|VEEVA_EMAIL|HQ_EMAIL|1
CRITICAL|US_304486|US_304486|VEEVA_EMAIL|MEDSCAPE_EMAIL|1
CRITICAL|US_304486|US_304486|VEEVA_EMAIL|MEDSCAPE_POC|1
CRITICAL|US_304486|US_304486|VEEVA_EMAIL|VEEVA_EMAIL|7
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|DOXIMITY_DOCSPOT|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_EDMU|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_WDMU|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|EPOCRATES_ALERT|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|MEDSCAPE_ALERT|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|MEDSCAPE_POC|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|NUMEDIS_MDMINUTE|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|P2P|1
CRITICAL|US_304528|US_304528|DOXIMITY_ALERT|VEEVA_EMAIL|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|DOXIMITY_ALERT|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|EDH_PROFLOW_RDMU|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|F2F_CALL|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|HQ_EMAIL|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|MEDSCAPE_EMAIL|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|NUMEDIS_MDMINUTE|1
CRITICAL|US_304528|US_304528|DOXIMITY_DOCSPOT|P2P|1
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|DOXIMITY_DOCSPOT|1
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|EDH_PROFLOW_EDMU|7
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|EDH_PROFLOW_RDMU|7
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|EPOCRATES_ALERT|1
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|MEDSCAPE_ALERT|1
CRITICAL|US_304528|US_304528|EDH_PROFLOW_EDMU|NUMEDIS_MDMINUTE|1
LOW|TRU|TRU|DOXIMITY_ALERT|DOXIMITY_ALERT|14
LOW|TRU|TRU|DOXIMITY_DOCSPOT|DOXIMITY_DOCSPOT|14
LOW|TRU|TRU|F2F_CALL|F2F_CALL|14
LOW|TRU|TRU|HQ_EMAIL|HQ_EMAIL|7
LOW|TRU|TRU|MEDSCAPE_EMAIL|MEDSCAPE_EMAIL|30
LOW|TRU|TRU|VEEVA_EMAIL|VEEVA_EMAIL|7
LOW|US_304486|US_304486|F2F_CALL|HQ_EMAIL|1
LOW|US_304486|US_304486|F2F_CALL|MEDSCAPE_ALERT|1
LOW|US_304486|US_304486|F2F_CALL|MEDSCAPE_BRANDSPOT|1
LOW|US_304486|US_304486|F2F_CALL|MEDSCAPE_EMAIL|1
LOW|US_304486|US_304486|F2F_CALL|MEDSCAPE_POC|1
LOW|US_304486|US_304486|F2F_CALL|VEEVA_EMAIL|1
LOW|US_304486|US_304486|HQ_EMAIL|MEDSCAPE_ALERT|1
LOW|US_304486|US_304486|HQ_EMAIL|MEDSCAPE_BRANDSPOT|1
LOW|US_304486|US_304486|HQ_EMAIL|VEEVA_EMAIL|1
LOW|US_304486|US_304486|MEDSCAPE_ALERT|MEDSCAPE_ALERT|28
LOW|US_304486|US_304486|MEDSCAPE_ALERT|MEDSCAPE_BRANDSPOT|1
LOW|US_304486|US_304486|MEDSCAPE_ALERT|MEDSCAPE_POC|1
LOW|US_304486|US_304486|MEDSCAPE_BRANDSPOT|HQ_EMAIL|1
LOW|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_ALERT|1
LOW|US_304486|US_304486|MEDSCAPE_BRANDSPOT|MEDSCAPE_BRANDSPOT|14
LOW|US_304486|US_304486|MEDSCAPE_EMAIL|MEDSCAPE_POC|1
LOW|US_304486|US_304486|MEDSCAPE_POC|HQ_EMAIL|1
LOW|US_304486|US_304486|MEDSCAPE_POC|MEDSCAPE_BRANDSPOT|1
LOW|US_304486|US_304486|VEEVA_EMAIL|MEDSCAPE_ALERT|1
LOW|US_304486|US_304486|VEEVA_EMAIL|MEDSCAPE_EMAIL|1
LOW|US_304486|US_304486|VEEVA_EMAIL|VEEVA_EMAIL|14
LOW|US_304528|US_304528|DOXIMITY_ALERT|DOXIMITY_DOCSPOT|1
LOW|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_EDMU|1
LOW|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_RDMU|1
LOW|US_304528|US_304528|DOXIMITY_ALERT|HQ_EMAIL|1
LOW|US_304528|US_304528|DOXIMITY_ALERT|MEDSCAPE_ALERT|1
LOW|US_304528|US_304528|DOXIMITY_ALERT|P2P|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|DOXIMITY_ALERT|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|DOXIMITY_DOCSPOT|7
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|EDH_PROFLOW_RDMU|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|EDH_PROFLOW_WDMU|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|EPOCRATES_ALERT|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|F2F_CALL|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|HQ_EMAIL|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|MEDSCAPE_EMAIL|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|MEDSCAPE_POC|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|P2P|1
LOW|US_304528|US_304528|DOXIMITY_DOCSPOT|VEEVA_EMAIL|1
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|EDH_PROFLOW_EDMU|7
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|EDH_PROFLOW_RDMU|7
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|EPOCRATES_ALERT|1
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|F2F_CALL|1
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|MEDSCAPE_EMAIL|1
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|MEDSCAPE_POC|1
LOW|US_304528|US_304528|EDH_PROFLOW_EDMU|NUMEDIS_MDMINUTE|1
LOW|US_304528|US_304528|EDH_PROFLOW_RDMU|EDH_PROFLOW_EDMU|7
LOW|US_304528|US_304528|EDH_PROFLOW_RDMU|EDH_PROFLOW_WDMU|7
LOW|US_304528|US_304528|EDH_PROFLOW_RDMU|EPOCRATES_ALERT|1
LOW|US_304528|US_304528|EDH_PROFLOW_RDMU|F2F_CALL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_MEDSCAPE_ALERT|28
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_MEDSCAPE_EMAIL|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|LUNG_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_POC|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_F2F_CALL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_MEDSCAPE_EMAIL|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_ALERT|THYROID_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_EMAIL|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_POC|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_POC|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_F2F_CALL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_EMAIL|28
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_P2P|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_P2P|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_VEEVA_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_F2F_CALL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_ALERT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_BRANDSPOT|14
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_EMAIL|7
LUNG_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_POC|14
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_F2F_CALL|14
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_ALERT|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_EMAIL|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_POC|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_DOXIMITY_ALERT|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_F2F_CALL|14
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_MEDSCAPE_ALERT|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_MEDSCAPE_POC|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_P2P|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_HQ_EMAIL|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_EMAIL|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_POC|1
LUNG_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_VEEVA_EMAIL|14
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_DOXIMITY_ALERT|28
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_BRANDSPOT|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_EMAIL|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_POC|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_VEEVA_EMAIL|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_DOXIMITY_ALERT|28
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_P2P|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_VEEVA_EMAIL|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_F2F_CALL|1
LUNG_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
